date,YR,MTH,DAY,DIR,SPD,TEMPc,RelHUM,SD,PRCP,Mean Daily Max 8-hr Ozone Concentration,Total_Count,Tcount_abvMedian,GBTpredict2014,GBTacc,color0,color1
2014-12-08,2014,12,8,22.142857142857146,15.535714285714285,-2.261904761904762,55.8531746031746,0.0,0.0,0.026000000000000002,450.0,1,1,True,#383838,#f00
2014-12-09,2014,12,9,93.79310344827586,18.448275862068964,3.352490421455939,89.55938697318004,0.0,2.54,0.0245,396.0,1,1,True,#5d5d5d,#f00
2014-12-10,2014,12,10,311.7857142857143,14.178571428571427,4.166666666666667,81.44841269841268,0.0,0.08,0.019500000000000003,390.0,1,1,True,#616161,#f00
2014-12-11,2014,12,11,259.64285714285717,15.142857142857142,1.0714285714285716,74.00793650793649,0.0,0.01,0.019500000000000003,394.0,1,1,True,#5e5e5e,#f00
2014-12-12,2014,12,12,289.2857142857143,11.714285714285715,1.4285714285714284,68.45238095238098,0.0,0.0,0.02225,326.0,1,1,True,#8c8c8c,#f00
2014-12-13,2014,12,13,337.6666666666667,12.866666666666667,3.2037037037037037,66.20370370370368,0.0,0.0,0.026,272.0,1,1,True,#b1b1b1,#f00
2014-12-14,2014,12,14,342.14285714285717,11.142857142857142,4.92063492063492,69.84126984126982,0.0,0.0,0.01325,263.0,0,1,False,#b7b7b7,#f00
2014-12-15,2014,12,15,256.7857142857143,4.714285714285714,5.099206349206347,69.64285714285715,0.0,0.0,0.01,440.0,1,1,True,#3f3f3f,#f00
2014-12-16,2014,12,16,41.785714285714285,3.1071428571428568,4.8015873015873,85.01984126984125,0.0,0.2,0.0025,412.0,1,1,True,#525252,#f00
2014-12-17,2014,12,17,225.86206896551724,8.931034482758621,8.639846743295017,83.62068965517243,0.0,0.02,0.015666666666666666,329.0,1,1,True,#8a8a8a,#f00
2014-12-18,2014,12,18,286.42857142857144,15.214285714285715,4.742063492063491,56.74603174603174,0.0,0.0,0.017,353.0,1,1,True,#7a7a7a,#f00
2014-12-19,2014,12,19,308.2142857142857,12.607142857142858,2.6190476190476195,63.4920634920635,0.0,0.0,0.019750000000000004,329.0,1,1,True,#8a8a8a,#f00
2014-12-20,2014,12,20,328.57142857142856,8.142857142857142,0.03968253968253969,69.34523809523809,0.0,0.0,0.02075,310.0,1,1,True,#979797,#f00
2014-12-21,2014,12,21,295.5172413793104,7.689655172413793,0.8045977011494251,75.47892720306515,0.0,0.0,0.01275,292.0,1,1,True,#a3a3a3,#f00
2014-12-22,2014,12,22,53.214285714285715,7.642857142857142,2.9761904761904767,86.60714285714285,0.0,0.04,0.02475,437.0,1,1,True,#414141,#f00
2014-12-23,2014,12,23,35.714285714285715,8.75,7.420634920634923,96.32936507936505,0.0,0.16,0.0245,326.0,1,1,True,#8c8c8c,#f00
2014-12-24,2014,12,24,28.57142857142857,6.321428571428571,8.174603174603174,98.4126984126984,0.0,0.8,0.011500000000000002,310.0,1,1,True,#979797,#f00
2014-12-26,2014,12,26,252.85714285714286,8.785714285714286,6.13095238095238,62.10317460317462,0.0,0.0,0.021,446.0,1,1,True,#3b3b3b,#f00
2014-12-27,2014,12,27,185.0,4.75,6.686507936507938,65.57539682539682,0.0,0.0,0.0115,429.0,1,1,True,#474747,#f00
2014-12-28,2014,12,28,224.28571428571428,6.2857142857142865,8.095238095238098,78.86904761904762,0.0,0.1,0.01675,367.0,1,1,True,#707070,#f00
2014-12-29,2014,12,29,302.85714285714283,9.857142857142858,5.357142857142857,50.29761904761904,0.0,0.0,0.02525,421.0,1,1,True,#4c4c4c,#f00
2014-12-30,2014,12,30,318.2142857142857,9.964285714285714,0.2579365079365079,54.067460317460316,0.0,0.0,0.02,373.0,1,1,True,#6c6c6c,#f00
2014-12-31,2014,12,31,241.07142857142856,8.571428571428571,-2.1230158730158726,49.8015873015873,0.0,0.0,0.02475,254.0,0,1,False,#bdbdbd,#f00
