,Date,YR,MTH,DAY,DIR,SPD,TEMPc,DEWPc,RelHUM,SD,TAVE (C),SNOW (in),PRCP (in),Mean Daily Max 8-hr Ozone Concentration,Daily Mean PM2.5 Concentration,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
2525,2012-12-04,2012,12,4,54.82758620689656,3.2758620689655173,11.321839080459773,8.716475095785439,86.97318007662834,0.0,12.777777777777779,0.0,0.07,0.0165,18.53333333333333,398.0,77.0,127.0,174.0,20.0
2526,2012-12-05,2012,12,5,244.64285714285717,11.428571428571427,11.845238095238097,5.357142857142857,67.55952380952381,0.0,8.333333333333334,0.0,0.0,0.0235,6.323076923076924,394.0,69.0,106.0,196.0,23.0
2527,2012-12-06,2012,12,6,322.14285714285717,10.357142857142858,2.3015873015873014,-8.154761904761905,47.71825396825397,0.0,1.6666666666666667,0.0,0.0,0.02266666666666667,8.45,372.0,84.0,88.0,170.0,30.0
2528,2012-12-07,2012,12,7,47.24137931034482,1.0344827586206895,2.6819923371647514,-1.034482758620689,81.41762452107281,0.0,5.0,0.0,0.14,0.004,14.183333333333332,351.0,77.0,77.0,168.0,29.0
2529,2012-12-08,2012,12,8,108.6206896551724,4.827586206896552,7.432950191570883,6.9157088122605375,97.41379310344824,0.0,8.333333333333334,0.0,0.36,0.00175,21.393333333333327,366.0,76.0,71.0,186.0,33.0
2530,2012-12-09,2012,12,9,91.78571428571428,6.607142857142858,7.817460317460316,6.071428571428572,91.2698412698413,0.0,7.777777777777778,0.0,0.18,0.01225,10.171428571428573,370.0,80.0,104.0,168.0,18.0
2531,2012-12-10,2012,12,10,102.06896551724138,4.310344827586206,9.827586206896553,9.540229885057471,98.5632183908046,0.0,11.111111111111109,0.0,0.03,0.01025,15.771428571428574,528.0,127.0,143.0,222.0,36.0
2532,2012-12-11,2012,12,11,284.2857142857143,10.285714285714286,9.206349206349207,4.365079365079366,75.7936507936508,0.0,10.0,0.0,0.06,0.018666666666666668,6.184615384615384,406.0,94.0,108.0,167.0,37.0
2533,2012-12-12,2012,12,12,357.4074074074074,6.407407407407407,5.123456790123458,-3.8477366255144023,55.144032921810705,0.0,4.4444444444444455,0.0,0.0,0.018500000000000003,9.771428571428572,409.0,95.0,107.0,181.0,26.0
2534,2012-12-13,2012,12,13,112.5925925925926,5.4444444444444455,3.9711934156378597,-3.8477366255144037,60.90534979423869,0.0,5.0,0.0,0.0,0.021,13.971428571428573,382.0,79.0,101.0,173.0,29.0
2535,2012-12-14,2012,12,14,191.07142857142856,6.607142857142858,4.027777777777779,-4.325396825396824,58.23412698412698,0.0,6.111111111111112,0.0,0.0,0.0085,17.919999999999995,398.0,82.0,93.0,189.0,34.0
2536,2012-12-15,2012,12,15,143.21428571428572,4.178571428571429,4.9801587301587285,-1.964285714285714,65.27777777777779,0.0,6.111111111111112,0.0,0.0,0.01675,14.585714285714285,321.0,75.0,62.0,151.0,33.0
2537,2012-12-16,2012,12,16,106.42857142857143,7.7857142857142865,7.956349206349207,4.603174603174604,83.23412698412695,0.0,7.222222222222222,0.0,0.4,0.02675,6.814285714285715,340.0,83.0,79.0,148.0,30.0
2538,2012-12-17,2012,12,17,25.357142857142854,11.107142857142858,6.190476190476189,5.357142857142857,95.83333333333329,0.0,5.5555555555555545,0.0,0.29,0.0205,8.264285714285716,480.0,106.0,129.0,210.0,35.0
2539,2012-12-18,2012,12,18,165.35714285714286,8.642857142857142,8.849206349206348,7.123015873015873,91.36904761904758,0.0,9.444444444444443,0.0,0.51,0.0175,9.0,421.0,72.0,102.0,217.0,30.0
2540,2012-12-19,2012,12,19,314.2857142857143,15.607142857142858,6.726190476190474,-0.9722222222222224,61.507936507936506,0.0,6.111111111111112,0.0,0.0,0.02066666666666667,8.249999999999998,406.0,78.0,85.0,211.0,32.0
2541,2012-12-20,2012,12,20,262.5,6.642857142857142,4.246031746031747,-2.837301587301586,64.58333333333333,0.0,5.0,0.0,0.02,0.027999999999999997,7.458333333333332,370.0,86.0,70.0,171.0,43.0
2542,2012-12-21,2012,12,21,200.3448275862069,18.13793103448276,8.735632183908047,4.789272030651341,80.26819923371644,0.0,7.777777777777778,0.0,0.7,0.03125,6.283333333333334,327.0,75.0,67.0,164.0,21.0
2543,2012-12-22,2012,12,22,265.5172413793104,17.82758620689655,3.2758620689655165,-3.9080459770114944,64.08045977011493,0.0,2.7777777777777777,0.0,0.0,0.029,7.0,344.0,67.0,77.0,171.0,29.0
2544,2012-12-23,2012,12,23,262.5,13.0,3.849206349206349,-6.4484126984126995,48.51190476190477,0.0,3.888888888888889,0.0,0.0,0.0255,9.25,365.0,66.0,90.0,170.0,39.0
2545,2012-12-24,2012,12,24,177.85714285714286,4.571428571428571,2.182539682539682,-6.25,57.837301587301596,0.0,2.7777777777777777,0.0,0.07,0.016,12.966666666666667,343.0,66.0,64.0,185.0,27.0
2546,2012-12-25,2012,12,25,229.64285714285717,10.75,3.015873015873015,-0.019841269841269882,84.82142857142853,0.0,2.7777777777777777,0.0,0.06,0.018500000000000003,15.1,348.0,50.0,66.0,196.0,36.0
2547,2012-12-26,2012,12,26,75.0,12.0,0.07936507936507935,-3.492063492063492,82.14285714285712,0.0,1.1111111111111112,0.4,0.99,0.02925,6.827272727272727,404.0,82.0,58.0,233.0,31.0
2548,2012-12-27,2012,12,27,178.125,22.4375,3.645833333333332,1.0763888888888888,87.15277777777777,0.0,1.6666666666666667,0.0,0.62,0.02666666666666667,7.916666666666665,425.0,63.0,72.0,250.0,40.0
2549,2012-12-28,2012,12,28,329.64285714285717,14.714285714285715,0.892857142857143,-6.091269841269843,65.0793650793651,0.0,1.1111111111111112,0.0,0.0,0.021,9.0,404.0,75.0,60.0,222.0,47.0
2550,2012-12-29,2012,12,29,146.07142857142858,7.7142857142857135,-0.21825396825396826,-3.134920634920634,85.41666666666664,0.03571428571428571,0.0,0.0,0.26,0.020500000000000004,11.476923076923079,378.0,79.0,58.0,207.0,34.0
2551,2012-12-30,2012,12,30,301.7857142857143,18.964285714285715,0.17857142857142858,-6.1111111111111125,68.55158730158732,0.2857142857142857,-0.5555555555555556,0.0,0.0,0.03225,8.833333333333334,363.0,62.0,50.0,217.0,34.0
2552,2012-12-31,2012,12,31,256.42857142857144,11.714285714285715,-0.07936507936507955,-7.698412698412698,61.904761904761926,0.03571428571428571,0.5555555555555556,0.0,0.0,0.019250000000000003,11.633333333333333,346.0,56.0,42.0,204.0,43.0
2553,2013-01-01,2013,1,1,284.64285714285717,12.285714285714285,3.6111111111111103,-3.888888888888889,62.5,0.0,0.5555555555555556,0.0,0.0,0.02475,11.825,337.0,50.0,42.0,211.0,34.0
2554,2013-01-02,2013,1,2,307.5,12.25,-1.7261904761904756,-11.388888888888884,51.686507936507944,0.0,-2.2222222222222223,0.0,0.0,0.023,11.375,472.0,62.0,73.0,279.0,58.0
2555,2013-01-03,2013,1,3,304.2857142857143,7.928571428571429,-1.4087301587301586,-9.623015873015873,58.92857142857142,0.0,-2.2222222222222223,0.0,0.0,0.020250000000000004,14.080000000000002,484.0,57.0,84.0,294.0,49.0
2556,2013-01-04,2013,1,4,242.22222222222226,13.666666666666664,0.6995884773662553,-7.181069958847737,60.596707818930035,0.0,1.1111111111111112,0.0,0.0,0.021,16.508333333333333,417.0,65.0,60.0,253.0,39.0
2557,2013-01-05,2013,1,5,270.35714285714283,10.678571428571429,2.5595238095238093,-7.08333333333333,51.785714285714285,0.0,2.7777777777777777,0.0,0.0,0.02625,14.18,397.0,57.0,55.0,226.0,59.0
2558,2013-01-06,2013,1,6,228.92857142857144,8.0,3.4325396825396832,-3.1349206349206344,67.1626984126984,0.0,4.4444444444444455,0.0,0.0,0.020250000000000004,18.34,383.0,38.0,63.0,238.0,44.0
2559,2013-01-07,2013,1,7,286.07142857142856,8.964285714285714,5.198412698412698,-4.047619047619048,53.76984126984129,0.0,5.0,0.0,0.0,0.02525,13.276923076923074,487.0,55.0,110.0,273.0,49.0
